circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAISER NAGAR,NON-DOMESTIC AND COMMERCIAL,2,85,79.0,9107,162.84,107.14117647058823,0.9294117647058824,1.915764705882353,55.92606239253254
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAISER NAGAR-1,NON-DOMESTIC AND COMMERCIAL,2,42,35.0,2426,59.2,57.76190476190476,0.8333333333333334,1.4095238095238096,40.979729729729726
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),HANUMAN TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,16,14.0,800,26.6,50.0,0.875,1.6625,30.075187969924812
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),HANUMAN TEMPLE ROAD,NON-DOMESTIC AND COMMERCIAL,2,127,116.0,13579,269.56,106.92125984251969,0.9133858267716536,2.12251968503937,50.37468467131622
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),HMT KALYANAMADAPAM,NON-DOMESTIC AND COMMERCIAL,2,41,41.0,3823,64.9,93.2439024390244,1.0,1.5829268292682928,58.90600924499229
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,NON-DOMESTIC AND COMMERCIAL,2,178,139.0,223494,4040.92,1255.5842696629213,0.7808988764044944,22.70179775280899,55.30770220642824
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),KALAVATHI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,65,56.0,17364,162.39,267.1384615384615,0.8615384615384616,2.498307692307692,106.92776648808425
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),LAST BUS STOP,NON-DOMESTIC AND COMMERCIAL,2,129,108.0,13496,286.86,104.62015503875969,0.8372093023255814,2.2237209302325582,47.0473401659346
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),MARUTHI MEDICAL,NON-DOMESTIC AND COMMERCIAL,2,60,59.0,7153,73.54,119.21666666666667,0.9833333333333333,1.2256666666666667,97.26679358172423
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,CPR COLONY,NON-DOMESTIC AND COMMERCIAL,2,10,10.0,5694,44.0,569.4,1.0,4.4,129.4090909090909
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,CPR COLONY-2,NON-DOMESTIC AND COMMERCIAL,2,56,53.0,8236,96.0,147.07142857142858,0.9464285714285714,1.7142857142857142,85.79166666666667
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,D T NAGAR,NON-DOMESTIC AND COMMERCIAL,2,44,44.0,2855,81.61,64.88636363636364,1.0,1.8547727272727272,34.98345790956991
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,DATTATREYA NAGAR-I,NON-DOMESTIC AND COMMERCIAL,2,19,19.0,1370,18.78,72.10526315789474,1.0,0.988421052631579,72.94994675186368
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,DEE NAGAR,NON-DOMESTIC AND COMMERCIAL,2,13,13.0,2134,26.5,164.15384615384616,1.0,2.0384615384615383,80.52830188679245
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,DOWN CHERUKUPALLY,NON-DOMESTIC AND COMMERCIAL,2,8,8.0,1343,7.2,167.875,1.0,0.9,186.52777777777777
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,DWARAKA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,47,47.0,3812,51.1,81.1063829787234,1.0,1.0872340425531914,74.59882583170254
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,GANESH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,43,38.0,16321,126.89,379.5581395348837,0.8837209302325582,2.9509302325581395,128.6232169595713
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,GANESH NAGAR MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,113,94.0,18675,209.25,165.26548672566372,0.831858407079646,1.8517699115044248,89.24731182795699
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,GANESH NGR JANAHITA HOSPITAL-2,NON-DOMESTIC AND COMMERCIAL,2,38,38.0,5793,61.66,152.44736842105263,1.0,1.6226315789473684,93.95069737268895
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,GANESH NGR KALKI BAVANI TMPLE,NON-DOMESTIC AND COMMERCIAL,2,21,21.0,2207,27.4,105.0952380952381,1.0,1.3047619047619048,80.54744525547446
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,GARDEN BASTHI,NON-DOMESTIC AND COMMERCIAL,2,46,46.0,8010,73.89,174.1304347826087,1.0,1.606304347826087,108.40438489646772
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GRAMAPANCHAYTI ROAD(GRP A),NON-DOMESTIC AND COMMERCIAL,2,120,115.0,10566,182.78,88.05,0.9583333333333334,1.5231666666666668,57.80719991246307
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,INDIRAMMACOLONYNEWBLOCK(GRP B),NON-DOMESTIC AND COMMERCIAL,2,3,3.0,1885,10.0,628.3333333333334,1.0,3.3333333333333335,188.5
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,JAI BHEEM NAGAR,NON-DOMESTIC AND COMMERCIAL,2,38,38.0,3998,55.0,105.21052631578948,1.0,1.4473684210526316,72.69090909090909
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,JNNURM BAHADURPALLY(GRP B),NON-DOMESTIC AND COMMERCIAL,2,23,17.0,1510,37.06,65.65217391304348,0.7391304347826086,1.6113043478260871,40.74473826227739
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,MANDAL OFFICE(GRP A),NON-DOMESTIC AND COMMERCIAL,2,114,104.0,17200,327.76,150.87719298245614,0.9122807017543859,2.8750877192982456,52.477422504271416
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,MARATHI BASTHI(GRP B),NON-DOMESTIC AND COMMERCIAL,2,84,73.0,11930,182.18,142.02380952380952,0.8690476190476191,2.1688095238095237,65.48468547590295
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,MB GRAMMER SCHOOBIT(GRP B),NON-DOMESTIC AND COMMERCIAL,2,289,280.0,46136,478.46,159.6401384083045,0.9688581314878892,1.6555709342560554,96.42603352422356
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,MLR,NON-DOMESTIC AND COMMERCIAL,2,29,27.0,7983,110.0,275.2758620689655,0.9310344827586207,3.793103448275862,72.57272727272728
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,MUTYALA BASTHI(GRP A),NON-DOMESTIC AND COMMERCIAL,2,66,36.0,8807,103.54,133.43939393939394,0.5454545454545454,1.5687878787878788,85.0589144292061
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,NAGLOOR(GRP B),NON-DOMESTIC AND COMMERCIAL,2,15,9.0,2281,53.52,152.06666666666666,0.6,3.568,42.619581464872944
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KRISHNA MAHALAXMI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,60,56.0,6212,148.0,103.53333333333333,0.9333333333333333,2.466666666666667,41.972972972972975
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,LALSABGUDA,NON-DOMESTIC AND COMMERCIAL,2,44,29.0,12586,219.91,286.04545454545456,0.6590909090909091,4.9979545454545455,57.2325042062662
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,NON-DOMESTIC AND COMMERCIAL,2,159,121.0,24120,567.26,151.69811320754718,0.7610062893081762,3.567672955974843,42.520184747734724
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHARAJA GARDENS GRMR VILLAGE,NON-DOMESTIC AND COMMERCIAL,2,88,88.0,20935,231.42,237.89772727272728,1.0,2.629772727272727,90.4632270331
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MALLA REDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,195,182.0,42569,654.24,218.3025641025641,0.9333333333333333,3.3550769230769233,65.06633651259476
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MASJIDH KAISAR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,75,70.0,18779,167.5,250.38666666666666,0.9333333333333333,2.2333333333333334,112.1134328358209
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,METTUKHANGUDA,NON-DOMESTIC AND COMMERCIAL,2,76,57.0,9858,242.21,129.71052631578948,0.75,3.1869736842105265,40.70021881838074
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MIXING SCB,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,116,3.0,58.0,1.0,1.5,38.666666666666664
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),MORI GAMPALA BASTI,NON-DOMESTIC AND COMMERCIAL,2,71,69.0,8438,153.88,118.84507042253522,0.971830985915493,2.167323943661972,54.83493631401092
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),N L B NAGAR,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,4369,37.0,1092.25,1.0,9.25,118.08108108108108
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEHRU NAGAR,NON-DOMESTIC AND COMMERCIAL,2,18,18.0,1963,34.9,109.05555555555556,1.0,1.9388888888888889,56.24641833810888
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW LALBAHADUR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,69,65.0,5055,80.92,73.26086956521739,0.9420289855072463,1.172753623188406,62.46910528917449
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW LALBHADUR NAGAR-2,NON-DOMESTIC AND COMMERCIAL,2,51,51.0,5179,61.13,101.54901960784314,1.0,1.1986274509803923,84.72108620971699
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW SHAPOOR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,37,35.0,2007,48.55,54.24324324324324,0.9459459459459459,1.3121621621621622,41.33882595262616
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW SHAPUR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,13,9.0,4455,53.3,342.6923076923077,0.6923076923076923,4.1,83.58348968105066
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),OPP WATER TANK SHAPUR,NON-DOMESTIC AND COMMERCIAL,2,201,184.0,25719,331.1,127.95522388059702,0.9154228855721394,1.6472636815920398,77.67743884022953
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),POCHAMMA TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,45,44.0,4796,60.68,106.57777777777778,0.9777777777777777,1.3484444444444443,79.03757415952538
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),POCHAMMA TEMPLE STREET,NON-DOMESTIC AND COMMERCIAL,2,79,71.0,7558,180.4,95.67088607594937,0.8987341772151899,2.2835443037974685,41.895787139689574
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,HIGH VALUE,NON-DOMESTIC AND COMMERCIAL,2,16,0.0,0,200.0,0.0,0.0,12.5,0.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,INDRASINGH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,26,25.0,2892,40.0,111.23076923076923,0.9615384615384616,1.5384615384615385,72.3
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,JANAHITA SIDE,NON-DOMESTIC AND COMMERCIAL,2,15,13.0,12545,65.9,836.3333333333334,0.8666666666666667,4.3933333333333335,190.36418816388465
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KAKATIYA NAGAR (MARKET SIDE),NON-DOMESTIC AND COMMERCIAL,2,21,21.0,2104,30.0,100.19047619047619,1.0,1.4285714285714286,70.13333333333334
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KALKI BHAGAVAN TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,29,29.0,3793,40.15,130.79310344827587,1.0,1.3844827586206896,94.47073474470736
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KALPANA SOCIETY,NON-DOMESTIC AND COMMERCIAL,2,34,33.0,9092,52.0,267.4117647058824,0.9705882352941176,1.5294117647058822,174.84615384615384
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KALPANA SOCIETY(COMMUNITYHALL),NON-DOMESTIC AND COMMERCIAL,2,22,22.0,8135,57.0,369.77272727272725,1.0,2.590909090909091,142.71929824561403
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KANCHWALA MAINROAD,NON-DOMESTIC AND COMMERCIAL,2,115,114.0,32560,308.02,283.1304347826087,0.991304347826087,2.6784347826086954,105.70742159600026
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,KRISHNA KUNJ APARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,7,7.0,11633,150.0,1661.857142857143,1.0,21.428571428571427,77.55333333333333
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MADHUSUDHANREDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,18,17.0,3089,32.35,171.61111111111111,0.9444444444444444,1.7972222222222223,95.48686244204018
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MAHENDRA NAGAR & KAKATIYANAGAR,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,4460,24.56,892.0,1.0,4.912,181.59609120521174
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MALLIKARJUNA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,26,26.0,9109,70.43,350.34615384615387,1.0,2.708846153846154,129.33409058639782
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANIKYA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,23,23.0,2707,24.4,117.69565217391305,1.0,1.0608695652173912,110.94262295081968
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,NIRANJANREDDYCOLONY(GRP A),NON-DOMESTIC AND COMMERCIAL,2,267,174.0,65190,807.0,244.1573033707865,0.651685393258427,3.0224719101123596,80.78066914498142
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,RAJYALAKSHMI NAGAR(GRP A),NON-DOMESTIC AND COMMERCIAL,2,12,12.0,1134,21.0,94.5,1.0,1.75,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,RAMALAYAMTEMPLEROAD(GRP B),NON-DOMESTIC AND COMMERCIAL,2,49,48.0,8812,89.72,179.83673469387756,0.9795918367346939,1.8310204081632653,98.21667409719126
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,RGK SUB STATION(GRP B),NON-DOMESTIC AND COMMERCIAL,2,2,1.0,173,3.0,86.5,0.5,1.5,57.666666666666664
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SAI POOJA THEATRE HV,NON-DOMESTIC AND COMMERCIAL,2,80,61.0,110957,979.0,1386.9625,0.7625,12.2375,113.33707865168539
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SANTOSH NAGAR(GRP B),NON-DOMESTIC AND COMMERCIAL,2,29,28.0,3321,44.21,114.51724137931035,0.9655172413793104,1.5244827586206897,75.1187514137073
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SARE GUDAM(GRP A),NON-DOMESTIC AND COMMERCIAL,2,303,271.0,32436,987.0,107.04950495049505,0.8943894389438944,3.257425742574257,32.86322188449848
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SECONDOMJANDARIGHTSIDE(GRP A),NON-DOMESTIC AND COMMERCIAL,2,88,88.0,9400,144.21,106.81818181818181,1.0,1.6387500000000002,65.1827196449622
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SIDDIVINAYAK NAGAR(GRP B),NON-DOMESTIC AND COMMERCIAL,2,274,238.0,67755,665.23,247.2810218978102,0.8686131386861314,2.4278467153284673,101.8519910406927
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MONTRIDGE INTL SCHL MAHADEVAPR,NON-DOMESTIC AND COMMERCIAL,2,167,163.0,29936,579.0,179.2574850299401,0.9760479041916168,3.467065868263473,51.70293609671848
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,NARSIMHA BASTHI,NON-DOMESTIC AND COMMERCIAL,2,55,54.0,6221,78.0,113.10909090909091,0.9818181818181818,1.4181818181818182,79.75641025641026
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,POCHAMMA BASTI,NON-DOMESTIC AND COMMERCIAL,2,88,70.0,7490,107.0,85.11363636363636,0.7954545454545454,1.2159090909090908,70.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,PRAGA TOOLS,NON-DOMESTIC AND COMMERCIAL,2,49,47.0,5261,170.5,107.36734693877551,0.9591836734693877,3.479591836734694,30.856304985337243
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,PRAKASHAM PANTHULU NAGAR,NON-DOMESTIC AND COMMERCIAL,2,47,43.0,3509,61.2,74.65957446808511,0.9148936170212766,1.3021276595744682,57.33660130718954
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,R M NAGAR-1,NON-DOMESTIC AND COMMERCIAL,2,129,115.0,13887,195.17,107.65116279069767,0.8914728682170543,1.5129457364341083,71.1533534867039
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,R M NAGAR-3,NON-DOMESTIC AND COMMERCIAL,2,92,87.0,9841,119.78,106.96739130434783,0.9456521739130435,1.3019565217391305,82.15895808983136
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,RAVI NARAYA REDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,31,26.0,2978,81.0,96.06451612903226,0.8387096774193549,2.6129032258064515,36.76543209876543
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,RR M NAGAR-2,NON-DOMESTIC AND COMMERCIAL,2,74,71.0,15769,122.0,213.09459459459458,0.9594594594594594,1.6486486486486487,129.25409836065575
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,RVNR GOVERNMENT SCHOOL,NON-DOMESTIC AND COMMERCIAL,2,44,42.0,3318,73.26,75.4090909090909,0.9545454545454546,1.665,45.290745290745285
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,SANGAMITRA SCHOOL,NON-DOMESTIC AND COMMERCIAL,2,35,33.0,6499,110.0,185.68571428571428,0.9428571428571428,3.142857142857143,59.08181818181818
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,SHIRDI HILLS,NON-DOMESTIC AND COMMERCIAL,2,78,76.0,14690,323.52,188.33333333333334,0.9743589743589743,4.147692307692307,45.40677546983185
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),RAMALAYAM TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,55,52.0,5786,85.2,105.2,0.9454545454545454,1.549090909090909,67.91079812206573
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SAI BABA TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,140,139.0,19044,210.84,136.02857142857144,0.9928571428571429,1.506,90.32441661923734
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SANJAY GANDHI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,223,215.0,41921,462.19,187.9865470852018,0.9641255605381166,2.0726008968609864,90.70079404573876
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SANJAY GANDHI NAGAR-I,NON-DOMESTIC AND COMMERCIAL,2,114,112.0,11387,165.97,99.8859649122807,0.9824561403508771,1.455877192982456,68.60878472013015
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SEVEN TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,48,48.0,3105,63.66,64.6875,1.0,1.32625,48.77474081055608
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPOOR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,286,214.0,24078,394.53,84.18881118881119,0.7482517482517482,1.3794755244755244,61.02957949965783
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,113,104.0,159336,1706.96,1410.0530973451328,0.9203539823008849,15.105840707964601,93.34489384637016
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,213,204.0,42518,462.5,199.6150234741784,0.9577464788732394,2.171361502347418,91.93081081081081
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR MARKET,NON-DOMESTIC AND COMMERCIAL,2,362,343.0,74029,633.33,204.5,0.9475138121546961,1.7495303867403316,116.88850993952599
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR-EXTN,NON-DOMESTIC AND COMMERCIAL,2,133,120.0,10983,170.41,82.57894736842105,0.9022556390977443,1.2812781954887218,64.45044304911684
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANIKYA NAGAR - 2,NON-DOMESTIC AND COMMERCIAL,2,46,45.0,4430,99.85,96.30434782608695,0.9782608695652174,2.1706521739130435,44.366549824737106
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MANJEERA APARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,34,1.0,34.0,1.0,1.0,34.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MODI APARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,8,7.0,1162,14.0,145.25,0.875,1.75,83.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,MUDDAPURAM COLONY,NON-DOMESTIC AND COMMERCIAL,2,57,57.0,18650,179.0,327.1929824561403,1.0,3.1403508771929824,104.18994413407822
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,N T R NAGAR,NON-DOMESTIC AND COMMERCIAL,2,11,8.0,585,10.47,53.18181818181818,0.7272727272727273,0.9518181818181819,55.87392550143266
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NEW QUTHBULLAPUR VILLAGE,NON-DOMESTIC AND COMMERCIAL,2,25,25.0,1553,24.28,62.12,1.0,0.9712000000000001,63.96210873146622
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NEW VIVEKANANDA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,31,25.0,3964,62.21,127.87096774193549,0.8064516129032258,2.006774193548387,63.719659218775114
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,NVV NAGAR-I,NON-DOMESTIC AND COMMERCIAL,2,46,41.0,6168,85.26,134.08695652173913,0.8913043478260869,1.8534782608695652,72.34342012667135
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,85,78.0,17523,253.0,206.1529411764706,0.9176470588235294,2.976470588235294,69.26086956521739
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-2 EAST,NON-DOMESTIC AND COMMERCIAL,2,74,62.0,11951,147.77,161.5,0.8378378378378378,1.996891891891892,80.87568518643837
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-II (MAIN ROAD),NON-DOMESTIC AND COMMERCIAL,2,13,13.0,2976,27.0,228.92307692307693,1.0,2.076923076923077,110.22222222222223
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-II SOUTHSIDE,NON-DOMESTIC AND COMMERCIAL,2,84,75.0,16559,285.59,197.13095238095238,0.8928571428571429,3.399880952380952,57.98172204909136
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SIDDRATH NAGAR(GRP A),NON-DOMESTIC AND COMMERCIAL,2,44,42.0,7387,75.54,167.88636363636363,0.9545454545454546,1.716818181818182,97.78925072809108
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SRI KRISHNA COLONY(GRP A),NON-DOMESTIC AND COMMERCIAL,2,126,105.0,29989,346.0,238.0079365079365,0.8333333333333334,2.746031746031746,86.67341040462428
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SRINIVASNAGARCOLONY(GRP B),NON-DOMESTIC AND COMMERCIAL,2,338,271.0,76467,1034.62,226.2337278106509,0.8017751479289941,3.061005917159763,73.90829483288552
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SURARAM RIGHT SIDEROAD(GRP B),NON-DOMESTIC AND COMMERCIAL,2,90,85.0,8031,139.78,89.23333333333333,0.9444444444444444,1.553111111111111,57.454571469452
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SURARAM(GRP A),NON-DOMESTIC AND COMMERCIAL,2,45,28.0,2397,68.04,53.266666666666666,0.6222222222222222,1.5120000000000002,35.229276895943556
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,"SURARAM,RAJIVGRUH VAMBAY(GRP A",NON-DOMESTIC AND COMMERCIAL,2,10,10.0,1621,17.0,162.1,1.0,1.7,95.3529411764706
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,SWAGATHI NAGAR(GRP A),NON-DOMESTIC AND COMMERCIAL,2,61,50.0,7652,103.96,125.44262295081967,0.819672131147541,1.704262295081967,73.60523278183918
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,THANDA01(GRP A),NON-DOMESTIC AND COMMERCIAL,2,30,28.0,3685,74.85,122.83333333333333,0.9333333333333333,2.4949999999999997,49.23179692718771
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,THANDA02(GRP B),NON-DOMESTIC AND COMMERCIAL,2,17,12.0,1377,36.0,81.0,0.7058823529411765,2.1176470588235294,38.25
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,TT NAGAR HANUMANTEMPLE(GRP A),NON-DOMESTIC AND COMMERCIAL,2,18,18.0,994,20.0,55.22222222222222,1.0,1.1111111111111112,49.7
