circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency,efficiency_category,anomaly_score,anomaly,risk_category
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SULTHANPALLY,NON-DOMESTIC AND COMMERCIAL,2,103,96.0,21868,463.63,212.3106796116505,0.9320388349514565,4.50126213592233,47.16692189892802,LOW EFFICIENCY,0.20949899760374951,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,WEEKER SECTION COLONY,NON-DOMESTIC AND COMMERCIAL,2,72,71.0,4816,94.2,66.88888888888889,0.9861111111111112,1.3083333333333331,51.12526539278132,MEDIUM EFFICIENCY,0.2509435698049243,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,KISMATHPUR APPARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,3784,10.0,1892.0,1.0,5.0,378.4,HIGH EFFICIENCY,0.035342324973645645,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,SAI BABA COLONY,NON-DOMESTIC AND COMMERCIAL,2,380,367.0,61856,974.0,162.77894736842106,0.9657894736842104,2.5631578947368423,63.507186858316224,MEDIUM EFFICIENCY,0.12337130432668891,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,SMR BUILDERS,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,90,10.0,45.0,1.0,5.0,9.0,LOW EFFICIENCY,0.23027755184287535,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,VIDYEPEETAM,NON-DOMESTIC AND COMMERCIAL,2,343,330.0,90313,1079.6,263.30320699708454,0.9620991253644317,3.147521865889213,83.65413115968877,MEDIUM EFFICIENCY,0.1137305363521322,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,VIKAS NAGAR,NON-DOMESTIC AND COMMERCIAL,2,528,524.0,88139,1062.04,166.92992424242425,0.9924242424242424,2.0114393939393937,82.99028285186999,MEDIUM EFFICIENCY,0.05376125892747863,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,BANSILAL NAGAR,NON-DOMESTIC AND COMMERCIAL,2,217,209.0,6562,300.58,30.23963133640553,0.9631336405529954,1.3851612903225805,21.831126488788342,LOW EFFICIENCY,0.1800743082501685,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,BUDWEL,NON-DOMESTIC AND COMMERCIAL,2,300,226.0,26844,590.66,89.48,0.7533333333333333,1.9688666666666663,45.447465547015206,LOW EFFICIENCY,0.15926551191239324,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,YADAVS COLONY,NON-DOMESTIC AND COMMERCIAL,2,393,383.0,85430,1205.56,217.3791348600509,0.9745547073791349,3.0675826972010176,70.86333322273467,MEDIUM EFFICIENCY,0.09595366211982559,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,BHADURALI MAKTH,NON-DOMESTIC AND COMMERCIAL,2,1,0.0,0,1.0,0.0,0.0,1.0,0.0,LOW EFFICIENCY,0.11228144103928123,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,BOTIGUDA,NON-DOMESTIC AND COMMERCIAL,2,9,9.0,249,29.24,27.666666666666668,1.0,3.2488888888888887,8.515731874145008,LOW EFFICIENCY,0.24078789233279746,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,CHERLA GUDA,NON-DOMESTIC AND COMMERCIAL,2,13,12.0,5442,75.0,418.61538461538464,0.9230769230769232,5.769230769230769,72.56,MEDIUM EFFICIENCY,0.22336370037483266,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,CHOWDERGUDA,NON-DOMESTIC AND COMMERCIAL,2,138,125.0,14512,432.72,105.15942028985508,0.9057971014492754,3.135652173913044,33.53669809576631,LOW EFFICIENCY,0.2139773760773192,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GANDI GUDA,NON-DOMESTIC AND COMMERCIAL,2,492,481.0,92484,2043.27,187.97560975609755,0.9776422764227642,4.152987804878049,45.26274060696824,LOW EFFICIENCY,0.024915871588727878,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GANDIGUDA,NON-DOMESTIC AND COMMERCIAL,2,54,48.0,37276,1283.0,690.2962962962963,0.8888888888888888,23.75925925925926,29.05378020265004,LOW EFFICIENCY,0.0660308068881289,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GHANSIMIYA GUDA,NON-DOMESTIC AND COMMERCIAL,2,172,164.0,13489,381.73,78.42441860465117,0.9534883720930232,2.21936046511628,35.336494380845096,LOW EFFICIENCY,0.2056508955916616,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,CHAITANYA VILLAS,NON-DOMESTIC AND COMMERCIAL,2,134,128.0,18324,271.96,136.7462686567164,0.9552238805970148,2.02955223880597,67.37755552287102,MEDIUM EFFICIENCY,0.23515162464287648,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,CHINTALMET TOWERS,NON-DOMESTIC AND COMMERCIAL,2,468,448.0,52464,836.84,112.1025641025641,0.9572649572649572,1.788119658119658,62.692987906887815,MEDIUM EFFICIENCY,0.10371269262387117,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,FORT VIEW COLONY,NON-DOMESTIC AND COMMERCIAL,2,265,242.0,68844,888.93,259.788679245283,0.9132075471698112,3.354452830188679,77.44591812628666,MEDIUM EFFICIENCY,0.15864461749671294,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,GANDHINAGAR,NON-DOMESTIC AND COMMERCIAL,2,112,102.0,25272,575.68,225.6428571428572,0.9107142857142856,5.14,43.899388549194,LOW EFFICIENCY,0.1968424141280019,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,GOLDEN HEIGHTS COLONY,NON-DOMESTIC AND COMMERCIAL,2,328,280.0,70004,1144.74,213.4268292682927,0.8536585365853658,3.4900609756097563,61.15275084298618,MEDIUM EFFICIENCY,0.1308055671835452,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HAPPY HOME COLONY,NON-DOMESTIC AND COMMERCIAL,2,17,16.0,2192,58.0,128.94117647058823,0.9411764705882352,3.411764705882353,37.793103448275865,LOW EFFICIENCY,0.2568997380112291,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HV BUDWEL,NON-DOMESTIC AND COMMERCIAL,2,42,31.0,38804,563.0,923.904761904762,0.7380952380952381,13.404761904761903,68.92362344582594,MEDIUM EFFICIENCY,0.11765803238660028,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GHANSIMIYAGUDA,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,12682,281.0,2113.6666666666665,1.0,46.833333333333336,45.13167259786477,LOW EFFICIENCY,0.03062570468825998,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,INAM CHERUVU,NON-DOMESTIC AND COMMERCIAL,2,85,80.0,23142,261.0,272.25882352941176,0.9411764705882352,3.070588235294118,88.66666666666667,MEDIUM EFFICIENCY,0.23459753487933505,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,JNNURUM (PALMAKOLE),NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,2.0,0.0,1.0,2.0,0.0,LOW EFFICIENCY,0.23391161913078656,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,JUKAL,NON-DOMESTIC AND COMMERCIAL,2,166,152.0,29059,852.48,175.05421686746988,0.9156626506024096,5.135421686746988,34.087603228228225,LOW EFFICIENCY,0.15870014863269716,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KACHARAM,NON-DOMESTIC AND COMMERCIAL,2,59,52.0,27245,458.48,461.7796610169492,0.8813559322033898,7.770847457627119,59.424620485081135,MEDIUM EFFICIENCY,0.18322604072248305,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,APCO COLONY,NON-DOMESTIC AND COMMERCIAL,2,381,368.0,57799,905.0,151.70341207349082,0.9658792650918636,2.375328083989501,63.86629834254144,MEDIUM EFFICIENCY,0.1219338945557536,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,BUDWEL (R.S),NON-DOMESTIC AND COMMERCIAL,2,354,283.0,110067,1154.14,310.9237288135593,0.7994350282485876,3.2602824858757065,95.36711317517803,MEDIUM EFFICIENCY,0.08938012375836035,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,G KATTEDAN HT,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,5209,228.2,1736.3333333333333,1.0,76.06666666666666,22.826468010517093,LOW EFFICIENCY,0.010816995781399719,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,G.KATEDAN,NON-DOMESTIC AND COMMERCIAL,2,622,524.0,102518,1898.92,164.81993569131834,0.842443729903537,3.0529260450160773,53.98752975375477,MEDIUM EFFICIENCY,0.017759091318030107,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,G.KATTEDAN,NON-DOMESTIC AND COMMERCIAL,2,114,92.0,144800,1887.04,1270.1754385964912,0.8070175438596491,16.552982456140352,76.73393250805495,MEDIUM EFFICIENCY,0.03584946219805951,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,NON-DOMESTIC AND COMMERCIAL,2,1181,883.0,305953,5366.44,259.06265876375954,0.7476714648602879,4.54397967823878,57.01228374863038,MEDIUM EFFICIENCY,-0.1248573626100331,-1,MEDIUM RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD HT,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,8730,160.4,2910.0,1.0,53.46666666666667,54.426433915211966,MEDIUM EFFICIENCY,0.010777713739014483,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HV HT METERING SERVICES,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,8603,160.0,2867.6666666666665,1.0,53.333333333333336,53.76875,MEDIUM EFFICIENCY,0.010867672345121648,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HV NET METERS,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,7033,233.0,1004.7142857142856,0.8571428571428571,33.285714285714285,30.184549356223176,LOW EFFICIENCY,0.07660552965110035,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HV RAJANDRA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,76,66.0,113285,1646.8,1490.592105263158,0.868421052631579,21.66842105263158,68.79098858392034,MEDIUM EFFICIENCY,0.038314963311671724,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,HV UPPARPALLY,NON-DOMESTIC AND COMMERCIAL,2,247,201.0,545948,4205.84,2210.315789473684,0.8137651821862348,17.02769230769231,129.80712533049282,HIGH EFFICIENCY,-0.10206867306698775,-1,MEDIUM RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,IMAD NAGAR,NON-DOMESTIC AND COMMERCIAL,2,78,76.0,2061,77.88,26.423076923076923,0.9743589743589745,0.9984615384615384,26.46379044684129,LOW EFFICIENCY,0.23671020978677382,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,JALAL BABA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,580,503.0,37536,823.72,64.71724137931035,0.8672413793103448,1.4202068965517245,45.56888263001991,LOW EFFICIENCY,0.06594789995494887,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KAVELIGUDA,NON-DOMESTIC AND COMMERCIAL,2,118,117.0,19929,366.71,168.88983050847455,0.9915254237288136,3.10771186440678,54.34539554416297,MEDIUM EFFICIENCY,0.22150771572148925,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KISHAN GUDA,NON-DOMESTIC AND COMMERCIAL,2,242,218.0,45722,831.74,188.93388429752065,0.9008264462809916,3.4369421487603304,54.97150551855147,MEDIUM EFFICIENCY,0.1733149013398193,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KISHANGUDA,NON-DOMESTIC AND COMMERCIAL,2,21,19.0,34956,519.96,1664.571428571429,0.9047619047619048,24.76,67.22824832679436,MEDIUM EFFICIENCY,0.08401702487619855,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MADANPALLY,NON-DOMESTIC AND COMMERCIAL,2,198,167.0,65201,1237.59,329.2979797979798,0.8434343434343434,6.250454545454545,52.683845215297474,MEDIUM EFFICIENCY,0.13527344462758717,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MALKARAM,NON-DOMESTIC AND COMMERCIAL,2,122,113.0,58317,687.34,478.0081967213115,0.9262295081967212,5.633934426229509,84.84447289551022,MEDIUM EFFICIENCY,0.16378744473647372,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MUCHINTAL,NON-DOMESTIC AND COMMERCIAL,2,61,56.0,11851,248.2,194.27868852459017,0.918032786885246,4.0688524590163935,47.7477840451249,LOW EFFICIENCY,0.23767234180352237,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,JALPALLY,NON-DOMESTIC AND COMMERCIAL,2,40,32.0,27792,554.0,694.8,0.8,13.85,50.16606498194946,MEDIUM EFFICIENCY,0.1423623380433584,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,MADHUBAN HT,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,10224,55.95,10224.0,1.0,55.95,182.7345844504021,HIGH EFFICIENCY,-0.0607677988783778,-1,MEDIUM RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,PADMASHALI PURAM,NON-DOMESTIC AND COMMERCIAL,2,574,532.0,76627,1440.74,133.4965156794425,0.926829268292683,2.51,53.18586282049503,MEDIUM EFFICIENCY,0.04835708885313672,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,RGK-SATAMRAI,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,495,3.0,165.0,1.0,1.0,165.0,HIGH EFFICIENCY,0.2026461518792625,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAM RAI,NON-DOMESTIC AND COMMERCIAL,2,353,264.0,60578,890.84,171.60906515580737,0.7478753541076487,2.523626062322946,68.0009878317094,MEDIUM EFFICIENCY,0.12612705731022922,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,NON-DOMESTIC AND COMMERCIAL,2,77,59.0,134446,1742.0,1746.051948051948,0.7662337662337663,22.623376623376625,77.17910447761194,MEDIUM EFFICIENCY,0.021707896695143836,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SREE RAM NAGAR,NON-DOMESTIC AND COMMERCIAL,2,261,250.0,26185,350.74,100.32567049808428,0.9578544061302682,1.3438314176245212,74.6564406683013,MEDIUM EFFICIENCY,0.18512367169861116,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,16 HT METERING,NON-DOMESTIC AND COMMERCIAL,2,2,1.0,2879,136.22,1439.5,0.5,68.11,21.13492879166055,LOW EFFICIENCY,0.001174056169647053,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,JANACHAITANYA HEIGHTS,NON-DOMESTIC AND COMMERCIAL,2,107,107.0,19470,359.0,181.9626168224299,1.0,3.355140186915888,54.23398328690808,MEDIUM EFFICIENCY,0.21720069071683995,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,JANACHAITANYA PHASE-III,NON-DOMESTIC AND COMMERCIAL,2,196,195.0,31598,603.0,161.21428571428572,0.9948979591836736,3.076530612244898,52.401326699834165,MEDIUM EFFICIENCY,0.181512135873454,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,MANIKYAMMA COLONY,NON-DOMESTIC AND COMMERCIAL,2,176,168.0,23286,234.5,132.3068181818182,0.9545454545454546,1.3323863636363635,99.3006396588486,MEDIUM EFFICIENCY,0.20064664738092935,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,MM PAHADI,NON-DOMESTIC AND COMMERCIAL,2,350,299.0,28276,400.48,80.78857142857143,0.8542857142857143,1.1442285714285714,70.60527367159409,MEDIUM EFFICIENCY,0.15784119375626365,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,MOHAMMADABAD,NON-DOMESTIC AND COMMERCIAL,2,44,37.0,638,43.5,14.5,0.8409090909090909,0.9886363636363636,14.666666666666666,LOW EFFICIENCY,0.23824479485102007,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,OLD VILLAGE BUDWEL,NON-DOMESTIC AND COMMERCIAL,2,241,238.0,27538,371.14,114.2655601659751,0.9875518672199172,1.54,74.19841569219163,MEDIUM EFFICIENCY,0.19102001821292042,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,RAJENDRA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,314,207.0,38875,587.78,123.80573248407644,0.6592356687898089,1.8719108280254777,66.13869134710266,MEDIUM EFFICIENCY,0.13838938532158374,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,NANAJI POOR,NON-DOMESTIC AND COMMERCIAL,2,48,44.0,1929,110.48,40.1875,0.9166666666666666,2.3016666666666667,17.46017378711079,LOW EFFICIENCY,0.244446128254042,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,NANAJIPOOR,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,1306,115.0,435.3333333333333,1.0,38.333333333333336,11.356521739130434,LOW EFFICIENCY,0.07916153579078833,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,NON-DOMESTIC AND COMMERCIAL,2,284,248.0,65290,980.59,229.8943661971831,0.8732394366197183,3.452781690140845,66.58236367900957,MEDIUM EFFICIENCY,0.15213130333704156,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PEDDA TOOPRA,NON-DOMESTIC AND COMMERCIAL,2,97,85.0,8076,198.2,83.25773195876289,0.8762886597938144,2.043298969072165,40.74672048435924,LOW EFFICIENCY,0.249235972795935,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PEDDATOOPRAN,NON-DOMESTIC AND COMMERCIAL,2,9,6.0,3162,115.0,351.3333333333333,0.6666666666666666,12.77777777777778,27.495652173913044,LOW EFFICIENCY,0.1642302820495214,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PILLAMGUDA,NON-DOMESTIC AND COMMERCIAL,2,23,22.0,2526,61.48,109.82608695652172,0.9565217391304348,2.6730434782608694,41.08653220559532,LOW EFFICIENCY,0.2616989966266048,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,BRUNDAVAN COLONY,NON-DOMESTIC AND COMMERCIAL,2,346,313.0,37887,593.16,109.5,0.9046242774566474,1.7143352601156068,63.87315395508801,MEDIUM EFFICIENCY,0.15996853609425704,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,CT KATEDAN,NON-DOMESTIC AND COMMERCIAL,2,10,10.0,66174,509.88,6617.4,1.0,50.988,129.7834784655213,HIGH EFFICIENCY,-0.06552834741600999,-1,MEDIUM RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,CT NETAJI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,12,11.0,18523,444.88,1543.5833333333333,0.9166666666666666,37.07333333333333,41.63594677216328,LOW EFFICIENCY,0.05875477757470582,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,DURGA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,266,238.0,48638,564.96,182.8496240601504,0.8947368421052632,2.12390977443609,86.09105069385443,MEDIUM EFFICIENCY,0.1820656257574796,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,GANESH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,849,736.0,119203,1380.89,140.40400471142522,0.866902237926973,1.6264899882214372,86.32331322552845,MEDIUM EFFICIENCY,-0.025927578306690457,-1,MEDIUM RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,HOUSING BOARD COLONY,NON-DOMESTIC AND COMMERCIAL,2,93,84.0,14840,189.16,159.56989247311827,0.9032258064516128,2.033978494623656,78.45210403890886,MEDIUM EFFICIENCY,0.24897931335642487,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,KATEDAN,NON-DOMESTIC AND COMMERCIAL,2,405,251.0,42164,987.94,104.10864197530864,0.6197530864197531,2.439358024691358,42.67870518452538,LOW EFFICIENCY,0.0951810607055199,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,KATTEDAN NON CT,NON-DOMESTIC AND COMMERCIAL,2,16,14.0,3197,118.0,199.8125,0.875,7.375,27.09322033898305,LOW EFFICIENCY,0.22048302510139606,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY TOWER,NON-DOMESTIC AND COMMERCIAL,2,239,185.0,26953,600.74,112.77405857740584,0.7740585774058577,2.5135564853556485,44.86633152445317,LOW EFFICIENCY,0.1793593455095579,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,NON-DOMESTIC AND COMMERCIAL,2,334,282.0,63362,918.0,189.7065868263473,0.844311377245509,2.748502994011976,69.02178649237473,MEDIUM EFFICIENCY,0.1462427044710906,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPERPALLY,NON-DOMESTIC AND COMMERCIAL,2,255,167.0,21262,495.52,83.38039215686274,0.6549019607843137,1.9432156862745096,42.908459799806266,LOW EFFICIENCY,0.1638075566148463,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPERPALLY APPARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,194,193.0,56285,599.64,290.12886597938143,0.9948453608247424,3.0909278350515463,93.8646521246081,MEDIUM EFFICIENCY,0.16019705778600762,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,ADARSHA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,191,174.0,33627,432.2,176.05759162303664,0.9109947643979056,2.26282722513089,77.80425728829246,MEDIUM EFFICIENCY,0.209587076048175,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,AKBAR HILLS,NON-DOMESTIC AND COMMERCIAL,2,160,155.0,25734,343.04,160.8375,0.96875,2.144,75.01749067164178,MEDIUM EFFICIENCY,0.21814647760422895,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,BABA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,64,57.0,7462,93.2,116.59375,0.890625,1.45625,80.06437768240343,MEDIUM EFFICIENCY,0.2586480804900771,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,BHAVANI COLONY,NON-DOMESTIC AND COMMERCIAL,2,167,155.0,25407,316.68,152.1377245508982,0.9281437125748504,1.8962874251497008,80.22925350511557,MEDIUM EFFICIENCY,0.21992425302148522,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,RAMANJAPOOR,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,3257,148.0,651.4,0.8,29.6,22.00675675675676,LOW EFFICIENCY,0.10344306442419293,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,RAMANUJAPOOR,NON-DOMESTIC AND COMMERCIAL,2,114,109.0,12137,306.48,106.46491228070175,0.956140350877193,2.688421052631579,39.601279039415296,LOW EFFICIENCY,0.23506442064917527,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,RAYANNAGUDA,NON-DOMESTIC AND COMMERCIAL,2,34,32.0,6915,191.71,203.3823529411765,0.9411764705882352,5.638529411764706,36.07010588910333,LOW EFFICIENCY,0.2293251767947201,1,LOW RISK
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHANKARAPURAM,NON-DOMESTIC AND COMMERCIAL,2,52,42.0,8949,266.73,172.09615384615384,0.8076923076923077,5.129423076923077,33.550781689348774,LOW EFFICIENCY,0.21931504929580414,1,LOW RISK
